lexeme,feature,form,source,license
kochen,konj2.fut2.2sg,würdest gekocht haben,kaikki-en,CC BY-SA 4.0
kochen,konj2.fut2.2pl,würdet gekocht haben,kaikki-en,CC BY-SA 4.0
kochen,fut2.3sg,wird gekocht haben,kaikki-en,CC BY-SA 4.0
kochen,fut2.3pl,werden gekocht haben,kaikki-en,CC BY-SA 4.0
kochen,konj2.fut2.3sg,würde gekocht haben,kaikki-en,CC BY-SA 4.0
kochen,konj2.fut2.3pl,würden gekocht haben,kaikki-en,CC BY-SA 4.0
weit,none.nom.sg.m,weiter,kaikki-en,CC BY-SA 4.0
weit,komp,weiter,kaikki-en,CC BY-SA 4.0
weit,superl,am weitesten,kaikki-en,CC BY-SA 4.0
weit,none.nom.sg.f,weite,kaikki-en,CC BY-SA 4.0
weit,none.nom.sg.n,weites,kaikki-en,CC BY-SA 4.0
weit,none.nom.pl,weite,kaikki-en,CC BY-SA 4.0
weit,none.gen.sg.m,weiten,kaikki-en,CC BY-SA 4.0
weit,none.gen.sg.f,weiter,kaikki-en,CC BY-SA 4.0
weit,none.gen.sg.n,weiten,kaikki-en,CC BY-SA 4.0
weit,none.gen.pl,weiter,kaikki-en,CC BY-SA 4.0
weit,none.dat.sg.m,weitem,kaikki-en,CC BY-SA 4.0
weit,none.dat.sg.f,weiter,kaikki-en,CC BY-SA 4.0
weit,none.dat.sg.n,weitem,kaikki-en,CC BY-SA 4.0
weit,none.dat.pl,weiten,kaikki-en,CC BY-SA 4.0
weit,none.akk.sg.m,weiten,kaikki-en,CC BY-SA 4.0
weit,none.akk.sg.f,weite,kaikki-en,CC BY-SA 4.0
weit,none.akk.sg.n,weites,kaikki-en,CC BY-SA 4.0
weit,none.akk.pl,weite,kaikki-en,CC BY-SA 4.0
weit,def.nom.sg.m,der weite,kaikki-en,CC BY-SA 4.0
weit,def.nom.sg.f,die weite,kaikki-en,CC BY-SA 4.0
weit,def.nom.sg.n,das weite,kaikki-en,CC BY-SA 4.0
weit,def.nom.pl,die weiten,kaikki-en,CC BY-SA 4.0
weit,def.gen.sg.m,des weiten,kaikki-en,CC BY-SA 4.0
weit,def.gen.sg.f,der weiten,kaikki-en,CC BY-SA 4.0
weit,def.gen.sg.n,des weiten,kaikki-en,CC BY-SA 4.0
weit,def.gen.pl,der weiten,kaikki-en,CC BY-SA 4.0
weit,def.dat.sg.m,dem weiten,kaikki-en,CC BY-SA 4.0
weit,def.dat.sg.f,der weiten,kaikki-en,CC BY-SA 4.0
weit,def.dat.sg.n,dem weiten,kaikki-en,CC BY-SA 4.0
weit,def.dat.pl,den weiten,kaikki-en,CC BY-SA 4.0
weit,def.akk.sg.m,den weiten,kaikki-en,CC BY-SA 4.0
weit,def.akk.sg.f,die weite,kaikki-en,CC BY-SA 4.0
weit,def.akk.sg.n,das weite,kaikki-en,CC BY-SA 4.0
weit,def.akk.pl,die weiten,kaikki-en,CC BY-SA 4.0
weit,indef.nom.sg.m,ein weiter,kaikki-en,CC BY-SA 4.0
weit,indef.nom.sg.f,eine weite,kaikki-en,CC BY-SA 4.0
weit,indef.nom.sg.n,ein weites,kaikki-en,CC BY-SA 4.0
weit,indef.nom.pl,weiten,kaikki-en,CC BY-SA 4.0
weit,indef.nom.pl,keine weiten,kaikki-en,CC BY-SA 4.0
weit,indef.gen.sg.m,eines weiten,kaikki-en,CC BY-SA 4.0
weit,indef.gen.sg.f,einer weiten,kaikki-en,CC BY-SA 4.0
weit,indef.gen.sg.n,eines weiten,kaikki-en,CC BY-SA 4.0
weit,indef.gen.pl,weiten,kaikki-en,CC BY-SA 4.0
weit,indef.gen.pl,keiner weiten,kaikki-en,CC BY-SA 4.0
weit,indef.dat.sg.m,einem weiten,kaikki-en,CC BY-SA 4.0
weit,indef.dat.sg.f,einer weiten,kaikki-en,CC BY-SA 4.0
weit,indef.dat.sg.n,einem weiten,kaikki-en,CC BY-SA 4.0
weit,indef.dat.pl,weiten,kaikki-en,CC BY-SA 4.0
weit,indef.dat.pl,keinen weiten,kaikki-en,CC BY-SA 4.0
weit,indef.akk.sg.m,einen weiten,kaikki-en,CC BY-SA 4.0
weit,indef.akk.sg.f,eine weite,kaikki-en,CC BY-SA 4.0
weit,indef.akk.sg.n,ein weites,kaikki-en,CC BY-SA 4.0
weit,indef.akk.pl,weiten,kaikki-en,CC BY-SA 4.0
weit,indef.akk.pl,keine weiten,kaikki-en,CC BY-SA 4.0
weit,komp.none.nom.sg.m,weiterer,kaikki-en,CC BY-SA 4.0
weit,komp.none.nom.sg.f,weitere,kaikki-en,CC BY-SA 4.0
weit,komp.none.nom.sg.n,weiteres,kaikki-en,CC BY-SA 4.0
weit,komp.none.nom.pl,weitere,kaikki-en,CC BY-SA 4.0
weit,komp.none.gen.sg.m,weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.none.gen.sg.f,weiterer,kaikki-en,CC BY-SA 4.0
weit,komp.none.gen.sg.n,weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.none.gen.pl,weiterer,kaikki-en,CC BY-SA 4.0
weit,komp.none.dat.sg.m,weiterem,kaikki-en,CC BY-SA 4.0
weit,komp.none.dat.sg.f,weiterer,kaikki-en,CC BY-SA 4.0
weit,komp.none.dat.sg.n,weiterem,kaikki-en,CC BY-SA 4.0
weit,komp.none.dat.pl,weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.none.akk.sg.m,weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.none.akk.sg.f,weitere,kaikki-en,CC BY-SA 4.0
weit,komp.none.akk.sg.n,weiteres,kaikki-en,CC BY-SA 4.0
weit,komp.none.akk.pl,weitere,kaikki-en,CC BY-SA 4.0
weit,komp.def.nom.sg.m,der weitere,kaikki-en,CC BY-SA 4.0
weit,komp.def.nom.sg.f,die weitere,kaikki-en,CC BY-SA 4.0
weit,komp.def.nom.sg.n,das weitere,kaikki-en,CC BY-SA 4.0
weit,komp.def.nom.pl,die weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.gen.sg.m,des weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.gen.sg.f,der weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.gen.sg.n,des weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.gen.pl,der weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.dat.sg.m,dem weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.dat.sg.f,der weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.dat.sg.n,dem weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.dat.pl,den weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.akk.sg.m,den weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.def.akk.sg.f,die weitere,kaikki-en,CC BY-SA 4.0
weit,komp.def.akk.sg.n,das weitere,kaikki-en,CC BY-SA 4.0
weit,komp.def.akk.pl,die weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.nom.sg.m,ein weiterer,kaikki-en,CC BY-SA 4.0
weit,komp.indef.nom.sg.f,eine weitere,kaikki-en,CC BY-SA 4.0
weit,komp.indef.nom.sg.n,ein weiteres,kaikki-en,CC BY-SA 4.0
weit,komp.indef.nom.pl,weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.nom.pl,keine weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.gen.sg.m,eines weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.gen.sg.f,einer weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.gen.sg.n,eines weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.gen.pl,weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.gen.pl,keiner weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.dat.sg.m,einem weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.dat.sg.f,einer weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.dat.sg.n,einem weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.dat.pl,weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.dat.pl,keinen weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.akk.sg.m,einen weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.akk.sg.f,eine weitere,kaikki-en,CC BY-SA 4.0
weit,komp.indef.akk.sg.n,ein weiteres,kaikki-en,CC BY-SA 4.0
weit,komp.indef.akk.pl,weiteren,kaikki-en,CC BY-SA 4.0
weit,komp.indef.akk.pl,keine weiteren,kaikki-en,CC BY-SA 4.0
weit,superl.none.nom.sg.m,weitester,kaikki-en,CC BY-SA 4.0
weit,superl.none.nom.sg.f,weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.none.nom.sg.n,weitestes,kaikki-en,CC BY-SA 4.0
weit,superl.none.nom.pl,weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.none.gen.sg.m,weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.none.gen.sg.f,weitester,kaikki-en,CC BY-SA 4.0
weit,superl.none.gen.sg.n,weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.none.gen.pl,weitester,kaikki-en,CC BY-SA 4.0
weit,superl.none.dat.sg.m,weitestem,kaikki-en,CC BY-SA 4.0
weit,superl.none.dat.sg.f,weitester,kaikki-en,CC BY-SA 4.0
weit,superl.none.dat.sg.n,weitestem,kaikki-en,CC BY-SA 4.0
weit,superl.none.dat.pl,weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.none.akk.sg.m,weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.none.akk.sg.f,weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.none.akk.sg.n,weitestes,kaikki-en,CC BY-SA 4.0
weit,superl.none.akk.pl,weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.def.nom.sg.m,der weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.def.nom.sg.f,die weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.def.nom.sg.n,das weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.def.nom.pl,die weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.gen.sg.m,des weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.gen.sg.f,der weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.gen.sg.n,des weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.gen.pl,der weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.dat.sg.m,dem weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.dat.sg.f,der weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.dat.sg.n,dem weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.dat.pl,den weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.akk.sg.m,den weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.def.akk.sg.f,die weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.def.akk.sg.n,das weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.def.akk.pl,die weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.nom.sg.m,ein weitester,kaikki-en,CC BY-SA 4.0
weit,superl.indef.nom.sg.f,eine weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.indef.nom.sg.n,ein weitestes,kaikki-en,CC BY-SA 4.0
weit,superl.indef.nom.pl,weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.nom.pl,keine weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.gen.sg.m,eines weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.gen.sg.f,einer weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.gen.sg.n,eines weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.gen.pl,weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.gen.pl,keiner weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.dat.sg.m,einem weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.dat.sg.f,einer weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.dat.sg.n,einem weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.dat.pl,weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.dat.pl,keinen weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.akk.sg.m,einen weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.akk.sg.f,eine weiteste,kaikki-en,CC BY-SA 4.0
weit,superl.indef.akk.sg.n,ein weitestes,kaikki-en,CC BY-SA 4.0
weit,superl.indef.akk.pl,weitesten,kaikki-en,CC BY-SA 4.0
weit,superl.indef.akk.pl,keine weitesten,kaikki-en,CC BY-SA 4.0
teil,gen,Teiles,kaikki-en,CC BY-SA 4.0
teil,gen,Teils,kaikki-en,CC BY-SA 4.0
teil,pl,Teile,kaikki-en,CC BY-SA 4.0
teil,nom.sg,Teil,kaikki-en,CC BY-SA 4.0
teil,def.nom.pl,Teile,kaikki-en,CC BY-SA 4.0
teil,gen.sg,Teiles,kaikki-en,CC BY-SA 4.0
teil,gen.sg,Teils,kaikki-en,CC BY-SA 4.0
teil,def.gen.pl,Teile,kaikki-en,CC BY-SA 4.0
teil,dat.sg,Teil,kaikki-en,CC BY-SA 4.0
teil,dat.sg,Teile,kaikki-en,CC BY-SA 4.0
teil,def.dat.pl,Teilen,kaikki-en,CC BY-SA 4.0
teil,akk.sg,Teil,kaikki-en,CC BY-SA 4.0
teil,def.akk.pl,Teile,kaikki-en,CC BY-SA 4.0
tochter,gen,Tochter,kaikki-en,CC BY-SA 4.0
tochter,pl,Töchter,kaikki-en,CC BY-SA 4.0
tochter,nom.sg,Tochter,kaikki-en,CC BY-SA 4.0
tochter,def.nom.pl,Töchter,kaikki-en,CC BY-SA 4.0
tochter,gen.sg,Tochter,kaikki-en,CC BY-SA 4.0
tochter,def.gen.pl,Töchter,kaikki-en,CC BY-SA 4.0
tochter,dat.sg,Tochter,kaikki-en,CC BY-SA 4.0
tochter,def.dat.pl,Töchtern,kaikki-en,CC BY-SA 4.0
tochter,akk.sg,Tochter,kaikki-en,CC BY-SA 4.0
tochter,def.akk.pl,Töchter,kaikki-en,CC BY-SA 4.0
ort,gen,Ortes,kaikki-en,CC BY-SA 4.0
ort,gen,Orts,kaikki-en,CC BY-SA 4.0
ort,pl,Orte,kaikki-en,CC BY-SA 4.0
ort,pl,Örter,kaikki-en,CC BY-SA 4.0
ort,nom.sg,Ort,kaikki-en,CC BY-SA 4.0
ort,def.nom.pl,Orte,kaikki-en,CC BY-SA 4.0
ort,def.nom.pl,Örter,kaikki-en,CC BY-SA 4.0
ort,gen.sg,Ortes,kaikki-en,CC BY-SA 4.0
ort,gen.sg,Orts,kaikki-en,CC BY-SA 4.0
ort,def.gen.pl,Orte,kaikki-en,CC BY-SA 4.0
ort,def.gen.pl,Örter,kaikki-en,CC BY-SA 4.0
ort,dat.sg,Ort,kaikki-en,CC BY-SA 4.0
ort,dat.sg,Orte,kaikki-en,CC BY-SA 4.0
ort,def.dat.pl,Orten,kaikki-en,CC BY-SA 4.0
ort,def.dat.pl,Örtern,kaikki-en,CC BY-SA 4.0
ort,akk.sg,Ort,kaikki-en,CC BY-SA 4.0
ort,def.akk.pl,Orte,kaikki-en,CC BY-SA 4.0
ort,def.akk.pl,Örter,kaikki-en,CC BY-SA 4.0
ort,def.nom.sg,Ort,kaikki-en,CC BY-SA 4.0
ort,def.akk.sg,Ort,kaikki-en,CC BY-SA 4.0
ort,pl,Ort,kaikki-en,CC BY-SA 4.0
ort,def.nom.pl,Ort,kaikki-en,CC BY-SA 4.0
ort,def.gen.pl,Ort,kaikki-en,CC BY-SA 4.0
ort,def.dat.pl,Ort,kaikki-en,CC BY-SA 4.0
ort,def.akk.pl,Ort,kaikki-en,CC BY-SA 4.0
kaufen,praes.3sg,kauft,kaikki-en,CC BY-SA 4.0
kaufen,partizip2,gekauft,kaikki-en,CC BY-SA 4.0
kaufen,inf,kaufen,kaikki-en,CC BY-SA 4.0
kaufen,partizip1,kaufend,kaikki-en,CC BY-SA 4.0
kaufen,praes.1sg,kaufe,kaikki-en,CC BY-SA 4.0
kaufen,praes.1pl,kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj1.1sg,kaufe,kaikki-en,CC BY-SA 4.0
kaufen,konj1.1pl,kaufen,kaikki-en,CC BY-SA 4.0
kaufen,praes.2sg,kaufst,kaikki-en,CC BY-SA 4.0
kaufen,praes.2pl,kauft,kaikki-en,CC BY-SA 4.0
kaufen,konj1.2sg,kaufest,kaikki-en,CC BY-SA 4.0
kaufen,konj1.2pl,kaufet,kaikki-en,CC BY-SA 4.0
kaufen,praes.3pl,kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj1.3sg,kaufe,kaikki-en,CC BY-SA 4.0
kaufen,konj1.3pl,kaufen,kaikki-en,CC BY-SA 4.0
kaufen,praet.1sg,kaufte,kaikki-en,CC BY-SA 4.0
kaufen,praet.1pl,kauften,kaikki-en,CC BY-SA 4.0
kaufen,praet.2sg,kauftest,kaikki-en,CC BY-SA 4.0
kaufen,praet.2pl,kauftet,kaikki-en,CC BY-SA 4.0
kaufen,praet.3sg,kaufte,kaikki-en,CC BY-SA 4.0
kaufen,praet.3pl,kauften,kaikki-en,CC BY-SA 4.0
kaufen,imp.2sg,kauf,kaikki-en,CC BY-SA 4.0
kaufen,imp.2sg,kaufe,kaikki-en,CC BY-SA 4.0
kaufen,imp.2pl,kauft,kaikki-en,CC BY-SA 4.0
kaufen,perf.1sg,habe gekauft,kaikki-en,CC BY-SA 4.0
kaufen,perf.1pl,haben gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj1.perf.1sg,habe gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj1.perf.1pl,haben gekauft,kaikki-en,CC BY-SA 4.0
kaufen,perf.2sg,hast gekauft,kaikki-en,CC BY-SA 4.0
kaufen,perf.2pl,habt gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj1.perf.2sg,habest gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj1.perf.2pl,habet gekauft,kaikki-en,CC BY-SA 4.0
kaufen,perf.3sg,hat gekauft,kaikki-en,CC BY-SA 4.0
kaufen,perf.3pl,haben gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj1.perf.3sg,habe gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj1.perf.3pl,haben gekauft,kaikki-en,CC BY-SA 4.0
kaufen,plusq.1sg,hatte gekauft,kaikki-en,CC BY-SA 4.0
kaufen,plusq.1pl,hatten gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj2.plusq.1sg,hätte gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj2.plusq.1pl,hätten gekauft,kaikki-en,CC BY-SA 4.0
kaufen,plusq.2sg,hattest gekauft,kaikki-en,CC BY-SA 4.0
kaufen,plusq.2pl,hattet gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj2.plusq.2sg,hättest gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj2.plusq.2pl,hättet gekauft,kaikki-en,CC BY-SA 4.0
kaufen,plusq.3sg,hatte gekauft,kaikki-en,CC BY-SA 4.0
kaufen,plusq.3pl,hatten gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj2.plusq.3sg,hätte gekauft,kaikki-en,CC BY-SA 4.0
kaufen,konj2.plusq.3pl,hätten gekauft,kaikki-en,CC BY-SA 4.0
kaufen,inf.fut1,kaufen werden,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut1.1sg,werde kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut1.1pl,werden kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut1.2sg,werdest kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut1.2pl,werdet kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut1.3sg,werde kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut1.3pl,werden kaufen,kaikki-en,CC BY-SA 4.0
kaufen,fut1.1sg,werde kaufen,kaikki-en,CC BY-SA 4.0
kaufen,fut1.1pl,werden kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut1.1sg,würde kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut1.1pl,würden kaufen,kaikki-en,CC BY-SA 4.0
kaufen,fut1.2sg,wirst kaufen,kaikki-en,CC BY-SA 4.0
kaufen,fut1.2pl,werdet kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut1.2sg,würdest kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut1.2pl,würdet kaufen,kaikki-en,CC BY-SA 4.0
kaufen,fut1.3sg,wird kaufen,kaikki-en,CC BY-SA 4.0
kaufen,fut1.3pl,werden kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut1.3sg,würde kaufen,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut1.3pl,würden kaufen,kaikki-en,CC BY-SA 4.0
kaufen,inf.fut2,gekauft haben werden,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut2.1sg,werde gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut2.1pl,werden gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut2.2sg,werdest gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut2.2pl,werdet gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut2.3sg,werde gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj1.fut2.3pl,werden gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,fut2.1sg,werde gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,fut2.1pl,werden gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut2.1sg,würde gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut2.1pl,würden gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,fut2.2sg,wirst gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,fut2.2pl,werdet gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut2.2sg,würdest gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut2.2pl,würdet gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,fut2.3sg,wird gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,fut2.3pl,werden gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut2.3sg,würde gekauft haben,kaikki-en,CC BY-SA 4.0
kaufen,konj2.fut2.3pl,würden gekauft haben,kaikki-en,CC BY-SA 4.0
leute,def.nom.pl,Leute,kaikki-en,CC BY-SA 4.0
leute,def.gen.pl,Leute,kaikki-en,CC BY-SA 4.0
leute,def.dat.pl,Leuten,kaikki-en,CC BY-SA 4.0
leute,def.akk.pl,Leute,kaikki-en,CC BY-SA 4.0
teuer,none.nom.sg.m,teurer,kaikki-en,CC BY-SA 4.0
teuer,komp,teurer,kaikki-en,CC BY-SA 4.0
teuer,superl,am teuersten,kaikki-en,CC BY-SA 4.0
teuer,none.nom.sg.f,teure,kaikki-en,CC BY-SA 4.0
teuer,none.nom.sg.n,teures,kaikki-en,CC BY-SA 4.0
teuer,none.nom.pl,teure,kaikki-en,CC BY-SA 4.0
teuer,none.gen.sg.m,teuren,kaikki-en,CC BY-SA 4.0
teuer,none.gen.sg.f,teurer,kaikki-en,CC BY-SA 4.0
teuer,none.gen.sg.n,teuren,kaikki-en,CC BY-SA 4.0
teuer,none.gen.pl,teurer,kaikki-en,CC BY-SA 4.0
teuer,none.dat.sg.m,teurem,kaikki-en,CC BY-SA 4.0
teuer,none.dat.sg.f,teurer,kaikki-en,CC BY-SA 4.0
teuer,none.dat.sg.n,teurem,kaikki-en,CC BY-SA 4.0
teuer,none.dat.pl,teuren,kaikki-en,CC BY-SA 4.0
teuer,none.akk.sg.m,teuren,kaikki-en,CC BY-SA 4.0
teuer,none.akk.sg.f,teure,kaikki-en,CC BY-SA 4.0
teuer,none.akk.sg.n,teures,kaikki-en,CC BY-SA 4.0
teuer,none.akk.pl,teure,kaikki-en,CC BY-SA 4.0
teuer,def.nom.sg.m,der teure,kaikki-en,CC BY-SA 4.0
teuer,def.nom.sg.f,die teure,kaikki-en,CC BY-SA 4.0
teuer,def.nom.sg.n,das teure,kaikki-en,CC BY-SA 4.0
teuer,def.nom.pl,die teuren,kaikki-en,CC BY-SA 4.0
teuer,def.gen.sg.m,des teuren,kaikki-en,CC BY-SA 4.0
teuer,def.gen.sg.f,der teuren,kaikki-en,CC BY-SA 4.0
teuer,def.gen.sg.n,des teuren,kaikki-en,CC BY-SA 4.0
teuer,def.gen.pl,der teuren,kaikki-en,CC BY-SA 4.0
teuer,def.dat.sg.m,dem teuren,kaikki-en,CC BY-SA 4.0
teuer,def.dat.sg.f,der teuren,kaikki-en,CC BY-SA 4.0
teuer,def.dat.sg.n,dem teuren,kaikki-en,CC BY-SA 4.0
teuer,def.dat.pl,den teuren,kaikki-en,CC BY-SA 4.0
teuer,def.akk.sg.m,den teuren,kaikki-en,CC BY-SA 4.0
teuer,def.akk.sg.f,die teure,kaikki-en,CC BY-SA 4.0
teuer,def.akk.sg.n,das teure,kaikki-en,CC BY-SA 4.0
teuer,def.akk.pl,die teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.nom.sg.m,ein teurer,kaikki-en,CC BY-SA 4.0
teuer,indef.nom.sg.f,eine teure,kaikki-en,CC BY-SA 4.0
teuer,indef.nom.sg.n,ein teures,kaikki-en,CC BY-SA 4.0
teuer,indef.nom.pl,teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.nom.pl,keine teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.gen.sg.m,eines teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.gen.sg.f,einer teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.gen.sg.n,eines teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.gen.pl,teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.gen.pl,keiner teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.dat.sg.m,einem teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.dat.sg.f,einer teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.dat.sg.n,einem teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.dat.pl,teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.dat.pl,keinen teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.akk.sg.m,einen teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.akk.sg.f,eine teure,kaikki-en,CC BY-SA 4.0
teuer,indef.akk.sg.n,ein teures,kaikki-en,CC BY-SA 4.0
teuer,indef.akk.pl,teuren,kaikki-en,CC BY-SA 4.0
teuer,indef.akk.pl,keine teuren,kaikki-en,CC BY-SA 4.0
teuer,komp.none.nom.sg.m,teurerer,kaikki-en,CC BY-SA 4.0
teuer,komp.none.nom.sg.f,teurere,kaikki-en,CC BY-SA 4.0
teuer,komp.none.nom.sg.n,teureres,kaikki-en,CC BY-SA 4.0
teuer,komp.none.nom.pl,teurere,kaikki-en,CC BY-SA 4.0
teuer,komp.none.gen.sg.m,teureren,kaikki-en,CC BY-SA 4.0
teuer,komp.none.gen.sg.f,teurerer,kaikki-en,CC BY-SA 4.0
teuer,komp.none.gen.sg.n,teureren,kaikki-en,CC BY-SA 4.0
teuer,komp.none.gen.pl,teurerer,kaikki-en,CC BY-SA 4.0
